antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'is_sorted'}),"frozenset({'has_zeros', 'vs_str_error', 'weigth_of_list_wp'})",0.23529411764705882,0.47058823529411764,0.11764705882352941,0.5,1.0625,0.00692041522491349,1.0588235294117647,0.07692307692307687
"frozenset({'has_zeros', 'is_sorted'})",frozenset({'vs_str_error'}),0.23529411764705882,1.0,0.23529411764705882,1.0,1.0,0.0,inf,0.0
frozenset({'is_sorted'}),frozenset({'vs_str_error'}),0.23529411764705882,1.0,0.23529411764705882,1.0,1.0,0.0,inf,0.0
frozenset({'is_sorted'}),"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.23529411764705882,0.35294117647058826,0.11764705882352941,0.5,1.4166666666666665,0.03460207612456746,1.2941176470588234,0.3846153846153845
frozenset({'is_sorted'}),"frozenset({'has_zeros', 'vs_str_error'})",0.23529411764705882,0.9411764705882353,0.23529411764705882,1.0,1.0625,0.01384083044982698,inf,0.07692307692307687
"frozenset({'vs_str_error', 'is_sorted'})",frozenset({'weigth_of_list_wp'}),0.23529411764705882,0.47058823529411764,0.11764705882352941,0.5,1.0625,0.00692041522491349,1.0588235294117647,0.07692307692307687
frozenset({'is_sorted'}),"frozenset({'vs_str_error', 'weigth_of_list_wp'})",0.23529411764705882,0.47058823529411764,0.11764705882352941,0.5,1.0625,0.00692041522491349,1.0588235294117647,0.07692307692307687
"frozenset({'vs_str_error', 'is_sorted'})",frozenset({'more_positive_or_negative_e'}),0.23529411764705882,0.35294117647058826,0.11764705882352941,0.5,1.4166666666666665,0.03460207612456746,1.2941176470588234,0.3846153846153845
"frozenset({'vs_str_error', 'is_sorted'})",frozenset({'has_zeros'}),0.23529411764705882,0.9411764705882353,0.23529411764705882,1.0,1.0625,0.01384083044982698,inf,0.07692307692307687
"frozenset({'more_positive_or_negative_n', 'weigth_of_list_wn'})",frozenset({'vs_str_error'}),0.17647058823529413,1.0,0.17647058823529413,1.0,1.0,0.0,inf,0.0
